0,1,2,3,4,5,6,7,8,9
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
44,6,10,10,8,4,-4,-74,-26,-40
